geometry,weight,road_type
"{""type"": ""LineString"", ""coordinates"": [[121.438676, 25.171479], [121.4385188, 25.1713463]]}",21.613700911617688,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4385739, 25.1715863], [121.4385122, 25.1717732]]}",21.61641696960176,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4385122, 25.1717732], [121.438416, 25.1718464]]}",12.640256717710198,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.438416, 25.1718464], [121.4382501, 25.1718777]]}",17.078588405105958,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.438416, 25.1718464], [121.4382864, 25.1717245]]}",18.787836872985032,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4382501, 25.1718777], [121.4381327, 25.1719492]]}",14.239726276835594,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4381327, 25.1719492], [121.4378613, 25.1721558]]}",35.666957380200294,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4378613, 25.1721558], [121.4379456, 25.1722736]]}",15.5713821800661,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4378613, 25.1721558], [121.4377714, 25.1720793]]}",12.406603816547378,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4379456, 25.1722736], [121.4379711, 25.1723233]]}",6.075646755009418,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4379711, 25.1723233], [121.4379736, 25.1723747]]}",5.699000552083388,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4379736, 25.1723747], [121.4379649, 25.1724169]]}",4.7559231665900406,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4379649, 25.1724169], [121.4377297, 25.1726389]]}",34.15801819080377,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4377297, 25.1726389], [121.4376457, 25.1727322]]}",13.360313285101887,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4376457, 25.1727322], [121.4375869, 25.1728082]]}",10.295536340304194,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4375869, 25.1728082], [121.4376228, 25.1729624]]}",17.459417367722615,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4375869, 25.1728082], [121.4374946, 25.172927]]}",16.115994205912987,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4376228, 25.1729624], [121.435655, 25.1733571]]}",203.11620642078574,primary
"{""type"": ""LineString"", ""coordinates"": [[121.4376228, 25.1729624], [121.4380344, 25.1728793]]}",42.49836551724525,primary
"{""type"": ""LineString"", ""coordinates"": [[121.4376228, 25.1729624], [121.4376305, 25.1728418]]}",13.381035963306111,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4413848, 25.1744276], [121.4410554, 25.1745572]]}",36.17373836231888,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4413848, 25.1744276], [121.4414181, 25.1745964]]}",18.996395278884595,secondary
"{""type"": ""LineString"", ""coordinates"": [[121.4413848, 25.1744276], [121.4410548, 25.173703]]}",86.88183569749744,secondary
"{""type"": ""LineString"", ""coordinates"": [[121.4410554, 25.1745572], [121.440688, 25.1746743]]}",39.23946109955074,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4410554, 25.1745572], [121.4409141, 25.1743876]]}",23.57497849982904,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4410554, 25.1745572], [121.4412689, 25.1748273]]}",36.8542635156081,residential
"{""type"": ""LineString"", ""coordinates"": [[121.440688, 25.1746743], [121.4405964, 25.1747137]]}",10.21267155986699,residential
"{""type"": ""LineString"", ""coordinates"": [[121.440688, 25.1746743], [121.4405556, 25.1744086]]}",32.315393602324534,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4405964, 25.1747137], [121.4404273, 25.1747485]]}",17.47557706983725,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4405964, 25.1747137], [121.4411018, 25.1753638]]}",88.20809976370518,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4404273, 25.1747485], [121.4402187, 25.174773]]}",21.20111674727721,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4404273, 25.1747485], [121.4405466, 25.1750652]]}",37.083839450282056,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4402187, 25.174773], [121.4401812, 25.1747768]]}",3.8033326464372337,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4402187, 25.174773], [121.4401096, 25.1745416]]}",27.891086208189712,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4401812, 25.1747768], [121.4394825, 25.1748218]]}",70.60454332221005,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4401812, 25.1747768], [121.4402533, 25.1754224]]}",71.8795996159676,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4394825, 25.1748218], [121.4395273, 25.174695]]}",14.753374193112329,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4394825, 25.1748218], [121.4394121, 25.1752402]]}",46.88509065635412,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4394825, 25.1748218], [121.4392176, 25.1747897]]}",26.937390584267966,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4389173, 25.1739169], [121.438429, 25.1742023]]}",58.49817809652783,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4389173, 25.1739169], [121.4386854, 25.174]]}",25.12251104130555,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4389173, 25.1739169], [121.4389228, 25.1740239]]}",11.865037156992264,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4389173, 25.1739169], [121.4389072, 25.1735549]]}",40.110604950920575,residential
"{""type"": ""LineString"", ""coordinates"": [[121.438429, 25.1742023], [121.4383902, 25.17425]]}",6.5736168568065345,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4383902, 25.17425], [121.4383767, 25.174306]]}",6.350466945771609,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4383767, 25.174306], [121.4384143, 25.1746805]]}",41.65505367629501,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4384143, 25.1746805], [121.4384545, 25.1750034]]}",35.99550044301183,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4384545, 25.1750034], [121.4385269, 25.1750907]]}",12.11473432707355,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4385269, 25.1750907], [121.4387887, 25.1751817]]}",28.248707297782946,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4387887, 25.1751817], [121.4390553, 25.1752303]]}",27.406859957030157,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4390553, 25.1752303], [121.4393517, 25.1753675]]}",33.51979116982697,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4390553, 25.1752303], [121.4391961, 25.1747885]]}",50.95338683614497,service
"{""type"": ""LineString"", ""coordinates"": [[121.4393517, 25.1753675], [121.4395274, 25.1754718]]}",21.14539097415422,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4393517, 25.1753675], [121.4388063, 25.1760675]]}",95.04884356246023,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4393517, 25.1753675], [121.4394121, 25.1752402]]}",15.358877781539062,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4395274, 25.1754718], [121.4396012, 25.1755641]]}",12.643730669333232,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4396012, 25.1755641], [121.4396414, 25.1756624]]}",11.61795705003405,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4396414, 25.1756624], [121.4397085, 25.1762124]]}",61.29621249338136,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4397085, 25.1762124], [121.4397115, 25.1762673]]}",6.088629095226696,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4397115, 25.1762673], [121.4397544, 25.1764906]]}",25.1094510826661,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4397544, 25.1764906], [121.4398939, 25.1768935]]}",46.790859975238604,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4352663, 25.1836356], [121.4353185, 25.1836877]]}",7.809335723549715,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4352663, 25.1836356], [121.4352795, 25.1834676]]}",18.656386555490148,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4352663, 25.1836356], [121.4358044, 25.1837971]]}",57.11009290288327,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4352663, 25.1836356], [121.4352403, 25.183686]]}",6.167141805369629,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4353185, 25.1836877], [121.4353109, 25.1837576]]}",7.780426899185568,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4353109, 25.1837576], [121.4352546, 25.1838619]]}",12.871401926845865,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4352546, 25.1838619], [121.4351695, 25.1839629]]}",14.09720024687185,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4351695, 25.1839629], [121.4350266, 25.1840319]]}",16.305339570856983,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4350266, 25.1840319], [121.4348244, 25.1840409]]}",20.40441120900023,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4348244, 25.1840409], [121.4344419, 25.1840464]]}",38.55756283749284,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4344419, 25.1840464], [121.4343011, 25.1840999]]}",15.379042830757223,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4343011, 25.1840999], [121.4341589, 25.184149]]}",15.329737796873513,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4343011, 25.1840999], [121.434399, 25.1841933]]}",14.296842942915363,service
"{""type"": ""LineString"", ""coordinates"": [[121.4341589, 25.184149], [121.4337991, 25.1842733]]}",38.790442143829175,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4341589, 25.184149], [121.4339165, 25.1839132]]}",35.76468571259182,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4337991, 25.1842733], [121.4333059, 25.1844578]]}",53.747181454334246,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4333059, 25.1844578], [121.4324705, 25.1849646]]}",101.19835053862363,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4324705, 25.1849646], [121.4320623, 25.1851986]]}",48.626595348701166,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4324705, 25.1849646], [121.4326355, 25.1852194]]}",32.758761897098275,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4320623, 25.1851986], [121.432, 25.1852343]]}",7.420656818378387,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4320623, 25.1851986], [121.4321635, 25.1853257]]}",17.38517404374058,footway
"{""type"": ""LineString"", ""coordinates"": [[121.432, 25.1852343], [121.4316674, 25.1854479]]}",41.03137022273175,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4316674, 25.1854479], [121.4313563, 25.1855426]]}",33.06391325906631,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4313563, 25.1855426], [121.4307628, 25.1855609]]}",59.85333150348329,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4307628, 25.1855609], [121.4306233, 25.1855633]]}",14.062747232538241,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4307628, 25.1855609], [121.4307086, 25.1855103]]}",7.826653426276211,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4306233, 25.1855633], [121.4304007, 25.1855949]]}",22.70729346884128,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4304007, 25.1855949], [121.4301834, 25.1856774]]}",23.731682187754934,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4301834, 25.1856774], [121.4300037, 25.1857769]]}",21.201730895625026,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4300037, 25.1857769], [121.4296452, 25.1859899]]}",43.15386701190456,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4296452, 25.1859899], [121.429284, 25.1862281]]}",44.96106026096075,residential
"{""type"": ""LineString"", ""coordinates"": [[121.429284, 25.1862281], [121.4291392, 25.1863349]]}",18.786747323646154,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4291392, 25.1863349], [121.4290265, 25.1864805]]}",19.726351682696787,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4290265, 25.1864805], [121.4288695, 25.1868703]]}",45.98535351641159,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4373703, 25.1859969], [121.4358321, 25.1862158]]}",156.9195282609703,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4373703, 25.1859969], [121.4376716, 25.1879654]]}",220.1498936532736,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4373703, 25.1859969], [121.437401, 25.1859733]]}",4.0506720938735095,path
"{""type"": ""LineString"", ""coordinates"": [[121.4358321, 25.1862158], [121.434518, 25.1863928]]}",133.89090497415305,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4358321, 25.1862158], [121.4357305, 25.185544]]}",75.11471257171661,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4358321, 25.1862158], [121.4359577, 25.1869291]]}",80.01797652593318,residential
"{""type"": ""LineString"", ""coordinates"": [[121.434518, 25.1863928], [121.4343668, 25.1864068]]}",15.318079292803551,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.434518, 25.1863928], [121.4347728, 25.1879627]]}",175.77956016407305,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4343668, 25.1864068], [121.4340418, 25.1864369]]}",32.92584202814522,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4343668, 25.1864068], [121.4343159, 25.1862838]]}",14.55823599399258,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4343668, 25.1864068], [121.4343741, 25.1864998]]}",10.327593001374009,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4340418, 25.1864369], [121.4329872, 25.1865808]]}",107.48104099078736,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4340418, 25.1864369], [121.4340412, 25.1865369]]}",11.076886072678516,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4340418, 25.1864369], [121.4339809, 25.1863722]]}",9.4359301728811,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4329872, 25.1865808], [121.4309599, 25.1868395]]}",206.32965922470768,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4329872, 25.1865808], [121.4329094, 25.1860929]]}",54.60922858521059,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4309599, 25.1868395], [121.4296228, 25.1870107]]}",136.09274863813022,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4296228, 25.1870107], [121.4292261, 25.1870605]]}",40.361714458993895,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4292261, 25.1870605], [121.4291191, 25.1871378]]}",13.770135164320902,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4383046, 25.1820456], [121.4380144, 25.1820099]]}",29.516276905472,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4383046, 25.1820456], [121.4383778, 25.1820578]]}",7.5007970349664745,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4380144, 25.1820099], [121.4378873, 25.1819749]]}",13.384583072185965,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4378873, 25.1819749], [121.4377565, 25.1819257]]}",14.265735591568578,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4377565, 25.1819257], [121.4372255, 25.1816053]]}",64.2188115894971,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4372255, 25.1816053], [121.4367994, 25.181339]]}",52.10216905252127,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4367994, 25.181339], [121.4365017, 25.1811534]]}",36.373432221569736,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4365017, 25.1811534], [121.4362671, 25.1810463]]}",26.455248933565027,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4365017, 25.1811534], [121.4365408, 25.1811291]]}",4.772499129895117,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4533269, 25.1808892], [121.4530174, 25.1808802]]}",31.21176334853695,secondary_link
"{""type"": ""LineString"", ""coordinates"": [[121.4533269, 25.1808892], [121.4533084, 25.1807066]]}",20.311894025829773,secondary_link
"{""type"": ""LineString"", ""coordinates"": [[121.4533269, 25.1808892], [121.4534949, 25.1809666]]}",18.980105980003852,secondary
"{""type"": ""LineString"", ""coordinates"": [[121.4533269, 25.1808892], [121.4530281, 25.1807467]]}",34.00295285975411,secondary
